"source","id","name","color","r_color"
"Isalon Polyester","Color #0870","White Asparagus","#E3DBC4","antiquewhite2"
"Isalon Polyester","Color #0872","Oatmeal","#D1C7B3","cornsilk3"
"Isalon Polyester","Color #0873","Feather Gray","#BAAD9E","gray68"
"Isalon Polyester","Color #0874","Goat","#A6998C","gray60"
"Isalon Polyester","Color #0902","Mimosa","#F0C44F","tan1"
"Isalon Polyester","Color #0911","Marigold","#FCAB47","tan1"
"Isalon Polyester","Color #0912","Tangerine","#FC8F4F","coral"
"Isalon Polyester","Color #0913","Apricot Tan","#E3995C","tan2"
"Isalon Polyester","Color #0921","Toast","#D1A17A","burlywood3"
"Isalon Polyester","Color #0933","Cognac","#8C6157","lightpink4"
"Isalon Polyester","Color #0934","Nouget","#BA9E82","rosybrown"
"Isalon Polyester","Color #0941","Apple Cinnamon","#AD8C5C","lightsalmon3"
"Isalon Polyester","Color #0945","Fossil","#857866","peachpuff4"
"Isalon Polyester","Color #0950","Marzipan","#D9C294","wheat3"
"Isalon Polyester","Color #0953","Ginger Snap","#99806E","bisque4"
"Isalon Polyester","Color #0961","Dawn","#F0D4B3","bisque2"
"Isalon Polyester","Color #0973","Cobblestone","#A8998A","gray60"
"Isalon Polyester","Color #0981","Marzipan","#D9C294","wheat3"
"Isalon Polyester","Color #1030","Apricot Cream","#F2C28C","burlywood2"
"Isalon Polyester","Color #1032","Mocha Mousse","#A87A61","navajowhite4"
"Isalon Polyester","Color #1040","Beach Sand","#FAC294","burlywood2"
"Isalon Polyester","Color #1054","Pine Bark","#877869","peachpuff4"
"Isalon Polyester","Color #1061","Nomad","#B5A385","rosybrown"
"Isalon Polyester","Color #1062","Spray Green","#B3AB94","gray67"
"Isalon Polyester","Color #1071","Bone White","#DED6C2","ivory3"
"Isalon Polyester","Color #1102","Autumn Sunset","#F08C4F","tan2"
"Isalon Polyester","Color #1103","Melon","#F78C61","salmon1"
"Isalon Polyester","Color #1105","Muskmelon","#EB995C","tan2"
"Isalon Polyester","Color #1110","Muskmelon","#EB995C","tan2"
"Isalon Polyester","Color #1115","Sunburn","#B87A57","salmon3"
"Isalon Polyester","Color #1123","Nouget","#BA9E82","rosybrown"
"Isalon Polyester","Color #1132","Macaroon","#B88F6E","rosybrown"
"Isalon Polyester","Color #1133","Tan","#BF9E73","darkkhaki"
"Isalon Polyester","Color #1142","Praline","#B08F70","lemonchiffon4"
"Isalon Polyester","Color #1164","Sparrow","#665959","gray35"
"Isalon Polyester","Color #1171","Whisper White","#F7EDDB","antiquewhite"
"Isalon Polyester","Color #1186","Plum Kitten","#665C5C","gray36"
"Isalon Polyester","Color #1200","Tangerine","#FC8F4F","coral"
"Isalon Polyester","Color #1221","Coral Gold","#D18757","lightsalmon3"
"Isalon Polyester","Color #1243","Antler","#94786E","bisque4"
"Isalon Polyester","Color #1244","Cognac","#8C6157","lightpink4"
"Isalon Polyester","Color #1260","Toasted Almond","#D9B599","bisque3"
"Isalon Polyester","Color #1270","Fog","#D6CFB5","lightyellow3"
"Isalon Polyester","Color #1302","Flamingo","#E8704A","coral2"
"Isalon Polyester","Color #1303","Dusty Orange","#E38754","salmon2"
"Isalon Polyester","Color #1305","Amberglow","#D97A33","peru"
"Isalon Polyester","Color #1306","Flamingo Pink","#FC9E9C","lightpink2"
"Isalon Polyester","Color #1307","Coral Rose","#E6703D","sienna2"
"Isalon Polyester","Color #1321","Carnelian","#D47D59","lightsalmon3"
"Isalon Polyester","Color #1326","Russet","#8F5E4D","lightsalmon4"
"Isalon Polyester","Color #1330","Coral","#EB785C","salmon2"
"Isalon Polyester","Color #1332","Tawny Orange","#D18266","lightsalmon3"
"Isalon Polyester","Color #1334","Redwood","#AD5C4A","coral3"
"Isalon Polyester","Color #1335","Dusty Cedar","#B36359","indianred"
"Isalon Polyester","Color #1342","Cognac","#8C6157","lightpink4"
"Isalon Polyester","Color #1350","Almond Cream","#FAC9A1","navajowhite2"
